node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks,labels
QNX,0.583333333333,0.000145697589558,3,4,5,0.000901713255185,9.4326159217e-05,0
Internet Engineering Task Force,0.870192307692,0.00113667563503,52,4,5,0.00270513976555,0.000373161486586,9
Portuguese language,0.657894736842,0.000187826453184,19,4,5,0.00210399759543,0.000913486169543,8
Martha Raddatz,0.5,0.000534188034188,1,4,4,0.000300571085062,6.82166330546e-05,0
Media market,0.375,0.000126339709673,2,4,5,0.000601142170123,6.75069449086e-05,0
Couchbase Server,0.3125,7.3756652704e-05,4,4,5,0.000300571085062,5.36947236837e-05,0
Time Warner Cable,0.3625,0.000213853410547,10,4,5,0.000601142170123,6.53991764861e-05,0
Human resources,0.90625,0.000240097331854,16,4,5,0.00120228434025,0.000114265055587,8
Academic journal,0.819444444444,0.000176246493659,18,4,5,0.000300571085062,7.36581266464e-05,8
Massachusetts Institute of Technology,0.666666666667,0.000537723665066,12,4,5,0.00210399759543,0.000203447048036,8
GNU General Public License,0.616935483871,0.00205139705679,62,4,5,0.00631199278629,0.000245561293288,2
Scheme (programming language),0.663580246914,0.00211477915885,81,3,5,0.00360685302074,0.000171209968301,2
Osgood,0.85,0.000335129199357,10,4,5,0.000300571085062,0.000107517558152,0
Colocation centre,0.875,0.000460543930396,8,4,5,0.000601142170123,0.000105106181855,0
GE Oil and Gas,0.35,7.82075174788e-05,5,4,5,0.000300571085062,6.31307939706e-05,0
College Football Playoff,0.5,5.14535631592e-05,2,4,5,0.000300571085062,5.98058601415e-05,0
MIME,0.484375,0.000982642695392,32,4,5,0.000901713255185,0.00017700286975,5
ICONIX,0.5,0.000111482720178,1,4,4,0.000300571085062,5.99045723866e-05,0
Korean pottery and porcelain,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
"Topeka, Kansas",0.45,9.25421294854e-05,5,4,5,0.000601142170123,8.62421684781e-05,0
Recursive transcompiling,0.833333333333,0.000415479582146,3,4,5,0.000601142170123,7.24683272012e-05,0
Ted Koppel,0.25,0.000213675213675,1,4,4,0.000300571085062,6.05784404989e-05,0
Abstraction,0.838709677419,0.000282374630857,31,4,5,0.00150285542531,0.000268045182605,5
X86,0.572530864198,0.00191473701258,81,3,5,0.00721370604148,0.000355819524284,2
Ada (programming language),0.75,0.000323503092202,10,4,5,0.00180342651037,0.000113989714945,0
Fabless manufacturing,0.666666666667,0.000200176088436,21,4,5,0.00120228434025,9.99446598521e-05,8
Sixth Avenue (Manhattan),0.53125,0.00022861753631,8,4,5,0.000901713255185,0.000104033220507,0
Reasonable and non-discriminatory licensing,0.8125,0.00109001010261,8,4,5,0.000601142170123,8.61588836338e-05,0
Paint robot,0.9,0.000155495210003,5,4,5,0.000300571085062,5.92517475359e-05,0
Moore's law,0.410714285714,0.00165450642545,14,3,5,0.00150285542531,0.0002688788385,8
Graphics software,0.853658536585,0.000925019810931,41,4,5,0.00150285542531,0.000219696870192,9
Pacific Sales,0.375,0.000246276395173,2,4,5,0.000300571085062,6.02467794221e-05,0
Integrated circuit,0.694047619048,0.0024899910642,105,3,5,0.0123234144875,0.0030186071469,4
President,1.0,0.000534188034188,1,4,4,0.000300571085062,6.96397517879e-05,0
Newly industrialized country,0.818181818182,2.4631466933e-05,11,4,5,0.00180342651037,0.000414181550407,8
Applied mathematics,0.520833333333,0.000447856139451,12,4,5,0.000901713255185,0.000433226663721,8
Video game development,0.735294117647,0.00177377140078,34,3,5,0.00240456868049,0.000176725554518,5
Healthy Life Years,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Metropolitan statistical area,0.720588235294,0.000729408192457,17,4,5,0.00300571085062,0.000812543698159,8
Event-driven programming,0.833333333333,0.00188504801087,6,3,5,0.00180342651037,0.000112230302174,0
Jakarta,0.375,0.000103685724395,4,4,5,0.000901713255185,0.000123010559145,0
Money order,0.583333333333,0.000327575515545,6,4,5,0.000300571085062,7.99305029495e-05,0
Presentation program,0.638888888889,0.000143426595346,9,4,5,0.00120228434025,8.59964970051e-05,0
Applet,0.431818181818,0.000155466016493,11,4,5,0.000601142170123,5.94500058971e-05,8
HTML5,0.625,0.00827815449622,32,3,5,0.00510970844605,0.000310512813939,5
Romanian language,0.583333333333,0.000127850844433,12,4,5,0.000901713255185,0.000849011521839,8
List of Stanford University people,0.45,2.66787521346e-05,5,4,5,0.000300571085062,5.9490846027e-05,0
List of Metropolitan Statistical Areas,0.592307692308,0.000484434609002,65,4,5,0.00420799519086,0.000957558921415,2
Soviet Union,0.579545454545,0.000180514962947,22,4,5,0.00360685302074,0.00134403325103,8
Charles Gibson,0.25,0.000118708452042,1,4,4,0.000300571085062,5.97413572725e-05,0
Peripheral,0.827330508475,0.00143151167074,118,4,5,0.00541027953111,0.00101329560454,4
Formal system,0.833333333333,0.000187473932932,24,4,5,0.00210399759543,0.000330589412477,5
Coal,0.65,0.000129183345642,10,4,5,0.00120228434025,0.000106688106416,0
C (programming language),0.7296875,0.00248246569842,160,4,5,0.0138262699128,0.000707355001638,1
List of CLI languages,0.916666666667,0.000250813208808,6,4,5,0.000901713255185,6.71265409579e-05,0
Kohlberg Kravis Roberts,0.3125,0.00061765491453,4,4,5,0.000601142170123,7.31194553654e-05,0
Library Company of Philadelphia,0.416666666667,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
Hungarian language,0.666666666667,0.000133419395543,3,4,5,0.000601142170123,6.88256428155e-05,0
Device driver,0.75,0.000306997809974,27,4,5,0.00210399759543,0.000150053779687,5
Message passing,0.611111111111,0.000156813064368,9,4,5,0.00150285542531,0.000142735320892,0
Federal Aviation Administration,0.55,0.00389709941761,5,3,5,0.000901713255185,8.06778076756e-05,0
Function pointer,0.802083333333,8.48432721608e-05,12,4,5,0.000901713255185,7.03211864074e-05,8
Microsoft Surface,0.390625,0.00018208224419,24,4,5,0.000601142170123,8.30956785364e-05,5
GPS navigation device,0.421875,0.000180443475844,24,4,5,0.00150285542531,0.00066089952961,5
"Brownsville, Pennsylvania",0.666666666667,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
Galaxy Nexus,0.25,3.02747299315e-05,3,4,5,0.000300571085062,5.55065823889e-05,0
IPod,0.53125,6.90225599508e-05,24,4,5,0.00150285542531,0.000138289806788,5
Graphics Device Interface,0.65,0.000114205042017,5,4,5,0.000901713255185,9.36473433e-05,0
Bitcoin,0.5,0.000246522800871,3,4,5,0.000300571085062,5.78553940502e-05,0
Template (C++),0.625,0.000175897065229,6,4,5,0.000901713255185,7.47688062828e-05,0
Japanese language,0.555555555556,0.000139580605241,18,4,5,0.00180342651037,0.000123374424167,8
Online advertising,0.769230769231,0.000962353184737,26,3,5,0.00240456868049,0.0004153081105,5
Machine-readable data,0.545833333333,0.000589582371614,30,4,5,0.00150285542531,0.00015072348609,5
Very high-level programming language,0.354166666667,8.12236620193e-05,6,4,5,0.000300571085062,5.94754502471e-05,0
Shenzhen,0.75,5.92801823593e-05,14,4,5,0.000901713255185,0.000154497423585,8
ITunes Store,0.375,5.30869575578e-05,18,4,5,0.00150285542531,0.00011399148436,8
Instant messaging,0.682203389831,0.00429961759698,118,4,5,0.00480913736099,0.000631759902907,4
Southern United States,0.823529411765,0.000154933688287,17,4,5,0.00330628193568,0.000307054449523,8
Privacy,0.578125,0.000814874508132,16,4,5,0.000601142170123,8.57850714566e-05,8
IOS,0.597046413502,0.00412820073792,237,3,5,0.0180342651037,0.000828441901425,7
History of Indonesia,0.333333333333,8.69633163684e-05,3,4,5,0.000601142170123,0.000106982242183,0
Radio programming,0.333333333333,0.000320512820513,3,4,5,0.000300571085062,0.000111677420546,0
Commons-based peer production,0.5,0.000647122352285,3,4,5,0.000300571085062,6.46487878717e-05,0
Loose coupling,0.583333333333,0.000431680728643,6,4,5,0.000601142170123,9.14646163004e-05,0
Baghdad,0.934782608696,0.00094557191929,46,4,5,0.000901713255185,0.000511137716145,9
X86-64,0.441176470588,0.000215422372987,17,4,5,0.00240456868049,0.000138932527512,8
Local area network,0.792763157895,0.00124096578649,76,4,5,0.00330628193568,0.000416360472391,2
News,0.703125,0.00139307756084,16,4,5,0.00300571085062,0.000268849846956,8
Stock market index,0.880952380952,0.000668133509901,21,4,5,0.00270513976555,0.000261812144487,8
Building,0.75,0.000280940263438,9,4,5,0.00120228434025,0.000505857881203,0
Intel 8088,0.647727272727,5.73033696137e-05,11,4,5,0.00120228434025,9.0777844453e-05,8
Standards organization,0.867647058824,0.00294337042572,34,4,5,0.00270513976555,0.00150682516612,5
Reduction (mathematics),0.833333333333,0.000236685345829,6,4,5,0.000300571085062,8.06276205633e-05,0
PARC (company),0.578703703704,0.000536581491132,27,4,5,0.00210399759543,0.000225884488186,5
Intel 8080,0.425,9.94876348714e-05,15,4,5,0.00120228434025,8.86728960605e-05,8
Intel 8086,0.38125,9.09962586574e-05,20,4,5,0.00270513976555,0.000143283530583,8
Broadcast automation,0.458333333333,0.000204804874697,6,4,5,0.000601142170123,0.000114609079695,0
Monthly active users,0.541666666667,0.000101156349747,6,4,5,0.000300571085062,6.0084964663e-05,0
Common stock,0.571428571429,0.000256220493635,7,4,5,0.000901713255185,0.000335522541478,0
Page description language,0.854166666667,0.000209569347398,12,4,5,0.00150285542531,0.000151905311826,8
Consolidation (business),0.5,0.00033210853325,11,4,5,0.00120228434025,0.000166594667967,8
Missouri,0.6125,0.0003005345426,20,4,5,0.00360685302074,0.000196551658254,8
Web browser,0.658018867925,0.0183310608574,530,3,5,0.0219416892095,0.00141669370738,6
New Zealand,0.659090909091,0.00131450988545,11,4,5,0.00180342651037,0.000204064344846,8
First-class function,0.681818181818,0.00175610064073,33,3,5,0.00150285542531,9.74195032211e-05,5
HTML5 in mobile devices,0.857142857143,0.000344731327355,7,4,5,0.000300571085062,6.27091582858e-05,0
Screen reader,0.55,0.000762160211294,25,4,5,0.000601142170123,0.000123562666718,5
Trade name,0.625,0.000175029428525,16,4,5,0.00240456868049,0.000170799910397,8
Web resource,0.496913580247,0.0046793126177,81,3,5,0.00210399759543,0.000228094901409,2
Institutional Venture Partners,0.625,0.000193611213348,4,4,5,0.000300571085062,5.70108808927e-05,0
Automatic programming,0.875,0.00035089134468,4,4,5,0.000300571085062,5.85026919117e-05,0
Email client,0.469696969697,0.000578572920293,33,4,5,0.00240456868049,0.000218493533718,5
Printer (computing),0.740291262136,0.000971823257297,103,4,5,0.00420799519086,0.000691995069391,4
Project stakeholder,1.0,0.000184742793438,2,4,5,0.000601142170123,0.000243516131243,0
Bytecode,0.75,0.00101798667219,47,4,5,0.00330628193568,0.000222093501697,9
Addressing mode,0.361111111111,0.000586692917594,18,4,5,0.000901713255185,0.00025135500484,8
Server-side scripting,0.571808510638,0.00103134315366,47,4,5,0.00180342651037,0.000102708390918,9
Online game,0.625,0.00187419814825,12,3,5,0.00150285542531,0.000138310992543,8
Solaris (operating system),0.666666666667,0.000272488438169,30,4,5,0.00330628193568,0.000152461544519,5
Telecommunications equipment,0.857142857143,0.000345861202849,21,4,5,0.00240456868049,0.000300081207488,8
DVD-by-mail,0.666666666667,0.000116999480978,6,4,5,0.000300571085062,6.79352214445e-05,0
Bangladesh,0.483333333333,0.000107277138355,15,4,5,0.00360685302074,0.000496675613172,8
Cascading Style Sheets,0.430952380952,0.0114416105463,105,3,5,0.00510970844605,0.000201078784222,4
Raster graphics,0.75,0.000380350402058,26,4,5,0.00330628193568,0.000239323866841,5
Lower Manhattan,0.580357142857,0.000621799143302,28,4,5,0.00240456868049,0.000470811836979,5
Information hiding,0.9,0.000417701630516,5,4,5,0.000901713255185,9.89385009447e-05,0
Accessibility,0.510869565217,0.000462371742609,23,4,5,0.000601142170123,7.66725322775e-05,5
PostScript,0.772727272727,0.000259408468868,22,4,5,0.00270513976555,0.000251709595091,8
List of countries by GDP (nominal),0.863636363636,0.000479048835537,77,4,5,0.00721370604148,0.00275479936534,2
Theme (computing),1.0,0.000260679002978,5,4,5,0.000300571085062,6.4852415855e-05,0
WebKit,0.560897435897,0.000367909155038,39,4,5,0.00180342651037,0.000112745256135,9
Great Lakes,0.71875,0.000656864469181,32,4,5,0.00450856627592,0.000718139010794,5
IPad,0.393229166667,0.000237233090118,48,4,5,0.00420799519086,0.000265075258377,9
List of Turing Award laureates by university affiliation,0.75,7.11623164514e-05,8,4,5,0.00120228434025,0.0001602311064,0
The Jerry Springer Show,0.416666666667,9.04010519395e-05,3,4,5,0.000901713255185,0.00010896428026,0
News magazine,0.583333333333,0.00385606795863,6,3,5,0.00210399759543,0.000187853766231,0
United States dollar,0.723484848485,0.000683346343684,66,4,5,0.00721370604148,0.00257033390234,2
Facebook,0.635714285714,0.000529053240468,35,4,5,0.00420799519086,0.000223455132592,5
"Edwardsville, Kansas",0.5,5.58918091043e-05,3,4,5,0.000300571085062,6.50873190585e-05,0
President (corporate title),0.416666666667,0.000937912697736,24,4,5,0.00150285542531,0.000472782767167,5
App store,0.635416666667,0.000272175889385,12,4,5,0.00150285542531,0.000105473846991,8
Corporate action,1.0,0.00169867350204,4,4,5,0.000300571085062,0.000229025522558,0
Teleprinter,0.839285714286,0.000168242729192,14,4,5,0.000901713255185,0.000297092947799,8
Multiplexing,0.6,0.000226613168591,15,4,5,0.00210399759543,0.000657806272237,8
Google Drawings,0.21875,6.16590213492e-05,4,4,5,0.000300571085062,6.02924123171e-05,0
Kaw Point,0.5,5.58918091043e-05,3,4,5,0.000300571085062,6.50873190585e-05,0
Wolfram SystemModeler,0.416666666667,0.000372063833602,3,4,5,0.000300571085062,6.29540790032e-05,0
Site map,0.409722222222,0.000176246493659,18,4,5,0.000300571085062,7.36581266464e-05,8
Open data,0.4375,8.14542161796e-05,4,4,5,0.000601142170123,6.84632728174e-05,0
Backward compatibility,0.675,0.00013776212762,20,4,5,0.00210399759543,0.000182341035215,8
Sweden,0.8125,0.000417611823408,20,4,5,0.00420799519086,0.000357381252326,8
Naver,0.333333333333,3.3811468178e-05,6,4,5,0.00120228434025,7.28600031834e-05,0
Clojure,0.447368421053,8.490455333e-05,19,4,5,0.00150285542531,8.68163220824e-05,8
Equality (mathematics),0.6875,0.000132229549297,4,4,5,0.000901713255185,6.83031180003e-05,0
Caste,1.0,1.16905723313e-05,4,4,5,0.000300571085062,7.99306836888e-05,0
Online and offline,0.714285714286,0.00122604423615,28,4,5,0.00180342651037,0.000495423537915,5
Radio receiver,0.630434782609,0.000283691115827,23,4,5,0.00300571085062,0.00158861874578,5
Rack (web server interface),0.1875,0.000181636545273,2,4,5,0.000300571085062,5.38535152369e-05,0
Wolfram Language,0.375,0.00160666827847,25,4,5,0.00120228434025,0.000100538796966,5
"Champaign, Illinois",0.625,0.000751793212262,4,4,5,0.000300571085062,7.0873487901e-05,0
Image,0.728260869565,0.00155366186562,115,4,5,0.00601142170123,0.00098744977851,4
International copyright treaties,0.857142857143,0.000537517948803,7,4,5,0.000300571085062,0.000152304433636,0
Austria,0.583333333333,0.000258635595174,3,4,5,0.000901713255185,0.000165773496192,0
Parse tree,0.75,0.000599030431239,15,4,5,0.00120228434025,0.000133505421115,8
IBM System/390 ES/9000 Enterprise Systems Architecture ESA family,0.3125,7.3756652704e-05,4,4,5,0.000300571085062,5.36947236837e-05,0
Calendar,0.75,0.000355565536755,6,4,5,0.00120228434025,0.00032493041859,0
Algebraic expression,0.75,0.000122013403263,2,4,5,0.000601142170123,8.758518631e-05,0
IEEE 1394,0.857142857143,9.68199225807e-05,7,4,5,0.000300571085062,7.9933440073e-05,0
GV (company),0.2625,0.000235714007428,10,4,5,0.000901713255185,9.74176356888e-05,0
Part number,0.45,0.000174004752452,5,4,5,0.000300571085062,6.85332456014e-05,0
Lex (software),0.796875,5.6320061626e-05,16,4,5,0.000601142170123,6.48425955781e-05,8
Synonym,0.888888888889,0.00047139525322,18,4,5,0.00180342651037,0.000367521451175,8
Cumulus Media Networks,0.291666666667,0.000168917282013,9,4,5,0.000300571085062,6.65671134723e-05,0
Small business,0.807142857143,0.000232437139475,35,4,5,0.00180342651037,0.000269001998105,5
List of countries by Internet connection speeds,0.75,2.18531468531e-05,2,4,5,0.000601142170123,7.07249052462e-05,0
Assertion,1.0,7.26593518356e-05,3,4,5,0.000300571085062,6.06114385441e-05,0
Digital media,0.607142857143,0.000687911029746,49,4,5,0.00300571085062,0.000284304499131,9
Vector space,0.794117647059,0.000255332239973,17,4,5,0.00150285542531,0.000120304301247,8
Android Wear,0.325757575758,0.000186631287646,33,4,5,0.000601142170123,9.78101515488e-05,5
Dell EMC,0.708333333333,9.22940696277e-05,12,4,5,0.00120228434025,9.20007292725e-05,8
Gross domestic product,0.81914893617,0.000604593006853,47,4,5,0.0078148482116,0.00270414537922,9
SquirrelMail,0.291666666667,0.000279303298477,12,4,5,0.000300571085062,8.21394005734e-05,8
Preferred stock,0.766666666667,0.000777970921547,15,3,5,0.000901713255185,0.000308223797305,8
GridMathematica,0.208333333333,0.000372063833602,3,4,5,0.000300571085062,6.29540790032e-05,0
Julie Morrison,0.25,0.000360576923077,2,4,5,0.000300571085062,6.56675305312e-05,0
Polish language,0.55,4.84846831959e-05,10,4,5,0.000300571085062,5.5332147731e-05,0
Part of speech,0.833333333333,0.000210987159845,9,4,5,0.000300571085062,7.54980864994e-05,0
Illustration,0.807692307692,0.000203032164418,13,4,5,0.00150285542531,0.000149615607889,8
"Palo Alto, California",0.3375,0.00015743577515,20,4,5,0.00240456868049,0.000197727734332,8
"Create, read, update and delete",1.0,0.000348383500557,2,4,5,0.000300571085062,6.35222496207e-05,0
Chief executive officer,0.618421052632,0.00519316265232,76,3,5,0.00901713255185,0.000976959154995,2
Virtual community,0.6875,0.00023844632493,8,4,5,0.00180342651037,0.000162134542271,0
NBC,0.538194444444,0.039365515233,36,2,5,0.00991884580703,0.000387523546513,5
Criticism of Apple Inc.,0.365384615385,4.19262427817e-05,13,4,5,0.000300571085062,8.57158604841e-05,8
Zend Engine,0.45,0.000204955934218,5,4,5,0.000601142170123,6.87525361578e-05,0
Web Services Description Language,0.392857142857,0.000334457585595,7,4,5,0.000901713255185,7.99017999595e-05,0
End user,0.803571428571,0.00143139147246,84,4,5,0.0039074241058,0.000558093575488,2
List of busiest airports by aircraft movements,0.65,0.000243007576227,10,4,5,0.000601142170123,0.000103849100445,0
Virtual world,0.675,0.000158535288424,10,4,5,0.00120228434025,9.87014004708e-05,0
Good Morning America,0.333333333333,0.00354998278075,6,3,5,0.00450856627592,0.000270368323139,0
AngularJS,0.0,0.0,0,0,0,0.00120228434025,7.20849230905e-05,0
Dynamic loading,0.458333333333,0.00324420632488,18,3,5,0.000601142170123,7.96729126464e-05,8
Touch user interface,0.791666666667,7.02082513269e-05,12,4,5,0.000601142170123,0.000105933148336,8
Theology,0.833333333333,9.64498558574e-05,6,4,5,0.000601142170123,0.000490010289431,0
Royalty payment,0.7,0.000864586802087,5,4,5,0.000901713255185,0.00011536383818,0
Finite-state machine,0.638888888889,0.00036837165014,9,4,5,0.00180342651037,0.000136605015409,0
BlackBerry DTEK50,0.75,0.000130304478131,2,4,5,0.000601142170123,6.7618844818e-05,0
German tank problem,0.9,0.000174004752452,5,4,5,0.000300571085062,6.85332456014e-05,0
Chipset,0.571428571429,0.00112668286136,14,3,5,0.00120228434025,9.0011847591e-05,8
Extensible Application Markup Language,0.75,7.33120062043e-05,2,4,5,0.000601142170123,5.9063420546e-05,0
Database index,0.75,0.000262885418925,8,4,5,0.00120228434025,9.88204611937e-05,0
Assembly language,0.564159292035,0.00225889381073,113,4,5,0.00510970844605,0.000530689676978,4
Programming language specification,0.821428571429,0.000522015135614,14,4,5,0.000601142170123,6.8341527698e-05,8
Search tree,0.701388888889,0.00013721753951,18,4,5,0.00150285542531,9.52325074228e-05,8
User space,0.693548387097,0.000546928983843,31,4,5,0.00210399759543,0.000139275645029,5
Songbird (software),0.375,0.000181636545273,2,4,5,0.000300571085062,5.38535152369e-05,0
Long-distance operator,0.5,0.00017824662711,4,4,5,0.000601142170123,6.42598067152e-05,0
Doctor of Philosophy,0.642857142857,0.000827728847271,21,3,5,0.00300571085062,0.000236573033279,8
OpenSym,0.25,0.000246522800871,3,4,5,0.000300571085062,5.78553940502e-05,0
J J Ebers Award,0.5,0.000114341251465,2,4,5,0.000300571085062,5.70884021764e-05,0
Out-of-core algorithm,0.892857142857,9.24981131756e-05,14,4,5,0.000300571085062,7.52279661138e-05,8
Art Deco,0.5,0.000188646463172,6,4,5,0.00120228434025,7.68429291822e-05,0
Language interoperability,0.625,4.56511294093e-05,4,4,5,0.000601142170123,6.28627307615e-05,0
Magic Quadrant,0.5,0.000320192627885,2,4,5,0.000601142170123,7.17296483657e-05,0
Oracle Database,0.7265625,0.000607601814021,32,4,5,0.00210399759543,0.000219485363602,5
MP3,0.886363636364,0.000533954475207,22,4,5,0.00180342651037,0.000320892625424,8
Printed circuit board,0.80303030303,0.000432934717471,33,4,5,0.0039074241058,0.000939039910048,5
Desktop computer,0.6828125,0.00189574462723,160,4,5,0.00901713255185,0.000602416349158,1
Web template system,0.691176470588,0.000899014046547,17,4,5,0.00120228434025,8.50960074516e-05,8
Publishing,0.85,0.000562983875349,30,4,5,0.00330628193568,0.000498694785239,5
Massively multiplayer online role-playing game,0.666666666667,0.000129524650616,3,4,5,0.000901713255185,7.76292798054e-05,0
Fortune 1000,0.625,0.000366453266015,12,4,5,0.00120228434025,0.000226001285304,8
Chromebox,0.525,7.75302301106e-05,15,4,5,0.000601142170123,7.04380123463e-05,8
Copy elision,0.3125,7.3756652704e-05,4,4,5,0.000300571085062,5.36947236837e-05,0
Intel,0.586734693878,0.0408845648538,49,2,5,0.0123234144875,0.000494474435773,9
Douglas fir,0.777777777778,2.79390859279e-05,9,4,5,0.000901713255185,0.000100070487493,0
Central processing unit,0.662760416667,0.0040993291297,288,4,5,0.0186354072738,0.00235192190269,7
Ghanaian cedi,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Shekel sign,0.647058823529,0.000115252608479,17,4,5,0.00450856627592,0.00010048850635,8
Common Lisp,0.58125,0.000250034860078,40,4,5,0.00150285542531,9.93727092492e-05,9
Sine wave,0.875,0.000153749410678,4,4,5,0.000901713255185,0.000188315745562,0
Computer art,0.875,5.97074379199e-05,4,4,5,0.000601142170123,7.10074564903e-05,0
William Shockley,0.611111111111,6.3066931562e-05,9,4,5,0.000901713255185,0.000178860511965,0
Verizon Wireless,0.590909090909,0.000320680859002,11,4,5,0.00120228434025,8.10093754396e-05,8
Reading (process),0.9,0.000174279113355,5,4,5,0.000300571085062,6.6057102126e-05,0
GlobalFoundries,0.354166666667,0.000185325324151,18,4,5,0.000601142170123,8.38582677865e-05,8
Government Digital Service,0.375,0.000181636545273,2,4,5,0.000300571085062,5.38535152369e-05,0
Nested function,0.818181818182,0.000201042133489,33,4,5,0.00240456868049,0.000144754132422,5
Turn-by-turn navigation,0.5,3.46033610759e-05,4,4,5,0.000601142170123,0.000157948295461,0
Queueing theory,0.625,0.000140808155162,4,4,5,0.000300571085062,6.0920155085e-05,0
IA-32,0.339285714286,0.000155117304958,7,4,5,0.000901713255185,6.4317940525e-05,0
Marc Randolph,0.333333333333,0.000116999480978,6,4,5,0.000300571085062,6.79352214445e-05,0
Physical law,0.625,0.000165839718971,6,4,5,0.000901713255185,0.00040757495451,0
Appalachian Mountains,0.775,0.000164847583291,20,4,5,0.00270513976555,0.000207843735046,8
Miracle on the Han River,0.4375,4.20981917692e-05,4,4,5,0.000601142170123,9.51525795451e-05,0
Racket (programming language),0.8125,5.83176617856e-05,16,4,5,0.000601142170123,7.12184884907e-05,8
PostgreSQL,0.852941176471,0.000262087251151,17,4,5,0.000601142170123,0.000100922535335,8
Progress Software,1.0,0.000557413600892,1,4,4,0.000300571085062,6.70454433931e-05,0
Color,0.588709677419,0.000528217718121,31,4,5,0.00180342651037,0.000209449052571,5
Sustainable city,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Liberal arts education,0.75,3.5827134416e-05,6,4,5,0.000601142170123,6.6100882626e-05,0
Client (computing),0.631578947368,0.00279811355976,95,4,5,0.00510970844605,0.000451265887742,2
File Transfer Protocol,0.777777777778,0.000798701126272,36,4,5,0.00180342651037,0.000141750397415,5
SOAP,0.590909090909,0.000414207384584,11,4,5,0.00120228434025,9.07769031271e-05,8
WPP plc,0.666666666667,0.000324177611465,6,4,5,0.000901713255185,0.000165917329518,0
Swing (Java),0.541666666667,0.000240259615306,6,4,5,0.00120228434025,7.3126742796e-05,0
Title,0.875,1.70836946199e-05,4,4,5,0.000300571085062,5.56864947159e-05,0
SoftBank Group,0.7,0.00174673522187,5,3,5,0.00150285542531,9.25850154865e-05,0
Trident (layout engine),0.863636363636,0.000138713249433,11,4,5,0.000300571085062,5.39028695113e-05,8
Blu-ray,0.839743589744,0.000350137363645,39,4,5,0.00300571085062,0.000352990548711,9
Republic,0.865384615385,0.000174295998095,13,4,5,0.00240456868049,0.000749530384931,8
Fragile States Index,1.0,3.58215502446e-05,2,4,5,0.000601142170123,7.6081722152e-05,0
IWork,0.365384615385,4.19262427817e-05,13,4,5,0.000601142170123,9.0876767915e-05,8
Louisiana,0.857142857143,0.000220256427836,7,4,5,0.00120228434025,0.000111774086454,0
MinuteClinic,0.5,0.000480769230769,1,4,4,0.000300571085062,6.24211206295e-05,0
"Santa Clara, California",0.402777777778,0.00109710548864,18,3,5,0.0039074241058,0.000201682392759,8
Gentrification,0.916666666667,6.33537397121e-05,6,4,5,0.000901713255185,8.61058813922e-05,0
Data set (IBM mainframe),0.833333333333,0.000304002715779,18,4,5,0.000300571085062,7.58476425062e-05,8
Chromium OS,0.21875,5.03954050865e-05,4,4,5,0.000300571085062,6.57779054093e-05,0
Productivity software,0.636363636364,0.000540757845765,55,4,5,0.00300571085062,0.000161334068178,9
Internet hosting service,0.761904761905,0.000507495924814,21,4,5,0.00150285542531,0.000123128508284,8
Desk accessory,0.85,0.000148757218575,10,4,5,0.000300571085062,5.64281005047e-05,0
Referent,0.694444444444,0.000583429981451,9,4,5,0.000601142170123,0.000171316833688,0
Java Community Process,0.866666666667,0.000232472050897,15,4,5,0.00120228434025,8.69862176954e-05,8
SIM lock,0.5,3.02747299315e-05,3,4,5,0.000300571085062,5.55065823889e-05,0
String (computer science),0.715,0.0026903422351,100,4,5,0.00841599038173,0.000917638013903,4
Intel 80486,0.390625,4.78254454723e-05,8,4,5,0.000300571085062,6.07066634625e-05,0
Sejong the Great,0.75,2.35086882814e-05,3,4,5,0.000901713255185,0.000147455001817,0
Target Corporation,0.5,9.53930830092e-05,2,4,5,0.000601142170123,6.61909785651e-05,0
Bibliographic index,0.8125,0.00024333490886,12,4,5,0.000300571085062,8.86169933159e-05,8
Digital audio,0.775641025641,0.000558233436685,39,4,5,0.00330628193568,0.000531182934489,9
Object code,0.508928571429,0.000714688993479,28,4,5,0.000901713255185,0.000152100341787,5
Radio wave,0.666666666667,0.000439143777809,30,4,5,0.00420799519086,0.00163924992266,5
Supply chain,0.865384615385,0.000268307105258,26,4,5,0.000901713255185,0.000367480843275,5
John Deere (inventor),0.333333333333,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
ATi Radeon R300 Series,0.375,5.50162179613e-05,4,4,5,0.000300571085062,6.3124183825e-05,0
Bison,1.0,7.47358616792e-05,4,4,5,0.000300571085062,5.9842299052e-05,0
Lenovo,0.6375,0.00150452009337,40,3,5,0.00450856627592,0.000351794227655,9
Federalism,0.475,8.64954579915e-05,10,4,5,0.00150285542531,0.000473289270584,0
Research,0.861111111111,0.000169949305917,18,4,5,0.0039074241058,0.000526381810925,8
